id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,CMA-1,CMA-2,CMA-3,CMA-4,CMA-5,TMA-1,TMA-2,TMA-3,TMA-4,TMA-5,TMA-6
288380,F,South West Region,Lower Than A Level,50-60%,0-35,3,120,Y,Fail,80.0,100.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0
288990,M,West Midlands Region,HE Qualification,40-50%,35-55,1,60,N,Withdrawn,40.0,0.0,0.0,0.0,0.0,51.0,41.0,48.0,0.0,0.0,0.0
290550,F,Ireland,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,100.0,100.0,60.0,100.0,100.0,74.0,68.0,90.0,90.0,82.0,83.0
291037,F,West Midlands Region,Lower Than A Level,10-20,35-55,0,120,N,Pass,80.0,60.0,60.0,60.0,20.0,61.0,65.0,70.0,55.0,55.0,65.0
291194,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,90,N,Pass,100.0,80.0,0.0,100.0,100.0,71.0,70.0,75.0,0.0,75.0,81.0
291701,F,South West Region,Lower Than A Level,0-10%,0-35,0,150,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292027,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0
294381,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,100.0,100.0,80.0,0.0,0.0,71.0,77.0,70.0,0.0,0.0,0.0
294961,F,London Region,A Level or Equivalent,10-20,0-35,2,300,N,Pass,80.0,100.0,100.0,80.0,100.0,65.0,85.0,80.0,0.0,60.0,0.0
294999,M,Wales,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,62.0,40.0,0.0,0.0,0.0,0.0
295754,F,Scotland,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,100.0,0.0,100.0,100.0,80.0,83.0,75.0,64.0,73.0,79.0,76.0
296408,F,East Midlands Region,A Level or Equivalent,20-30%,35-55,3,180,Y,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297484,F,North Region,A Level or Equivalent,10-20,0-35,1,60,N,Pass,100.0,100.0,100.0,100.0,100.0,88.0,80.0,70.0,80.0,75.0,0.0
298322,F,East Anglian Region,HE Qualification,30-40%,35-55,1,120,N,Pass,100.0,100.0,100.0,100.0,80.0,67.0,67.0,45.0,67.0,53.0,57.0
298476,F,North Region,A Level or Equivalent,70-80%,0-35,2,130,N,Pass,100.0,100.0,80.0,100.0,100.0,73.0,71.0,79.0,68.0,68.0,59.0
299561,F,South Region,A Level or Equivalent,40-50%,35-55,1,60,Y,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302550,M,South Region,Lower Than A Level,40-50%,35-55,1,180,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305945,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306886,F,South Region,Lower Than A Level,90-100%,0-35,0,150,N,Pass,100.0,100.0,80.0,100.0,100.0,65.0,64.0,64.0,62.0,55.0,60.0
306984,M,North Region,Lower Than A Level,20-30%,35-55,3,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309175,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,100.0,100.0,100.0,80.0,0.0,60.0,59.0,60.0,63.0,36.0,0.0
309709,M,South East Region,Lower Than A Level,90-100%,35-55,3,195,N,Pass,100.0,60.0,100.0,60.0,60.0,65.0,76.0,66.0,64.0,0.0,0.0
309734,F,East Midlands Region,Lower Than A Level,0-10%,0-35,2,60,N,Pass,100.0,80.0,80.0,60.0,80.0,71.0,0.0,69.0,64.0,65.0,51.0
311042,F,East Anglian Region,Lower Than A Level,20-30%,0-35,3,180,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0
312141,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,1,60,N,Fail,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0
313810,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,100.0,100.0,100.0,100.0,100.0,87.0,95.0,0.0,95.0,100.0,90.0
315186,F,South West Region,A Level or Equivalent,40-50%,35-55,1,60,N,Pass,100.0,100.0,80.0,80.0,100.0,80.0,81.0,72.0,82.0,85.0,0.0
316841,F,South East Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,100.0,100.0,80.0,80.0,80.0,73.0,80.0,81.0,83.0,73.0,81.0
318056,F,Wales,A Level or Equivalent,20-30%,0-35,0,150,N,Pass,80.0,100.0,80.0,100.0,100.0,85.0,76.0,91.0,81.0,13.0,73.0
318101,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0
319209,F,South Region,Post Graduate Qualification,90-100%,35-55,0,120,N,Distinction,100.0,100.0,100.0,100.0,100.0,82.0,83.0,84.0,79.0,67.0,70.0
322745,F,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322960,F,Wales,Lower Than A Level,20-30%,0-35,0,150,N,Withdrawn,100.0,0.0,0.0,0.0,0.0,87.0,60.0,0.0,0.0,0.0,0.0
323914,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324236,F,Wales,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,100.0,100.0,80.0,0.0,0.0,75.0,65.0,85.0,0.0,0.0,0.0
325511,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,N,Pass,100.0,60.0,0.0,100.0,100.0,73.0,65.0,61.0,0.0,65.0,62.0
325879,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,100.0,80.0,60.0,60.0,100.0,65.0,60.0,61.0,0.0,58.0,56.0
326012,F,London Region,A Level or Equivalent,0-10%,0-35,0,90,N,Fail,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0
329226,M,Scotland,HE Qualification,20-30%,0-35,0,120,N,Pass,100.0,100.0,100.0,80.0,80.0,75.0,77.0,73.0,87.0,77.0,78.0
329321,F,West Midlands Region,Lower Than A Level,80-90%,0-35,2,60,N,Fail,100.0,100.0,100.0,0.0,0.0,50.0,59.0,62.0,0.0,0.0,0.0
329800,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,100.0,100.0,100.0,100.0,100.0,85.0,85.0,80.0,85.0,89.0,0.0
330376,F,East Midlands Region,Lower Than A Level,80-90%,0-35,2,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331354,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,100.0,80.0,80.0,100.0,0.0,75.0,69.0,82.0,78.0,81.0,0.0
331844,F,South West Region,A Level or Equivalent,20-30%,35-55,0,120,N,Pass,100.0,80.0,80.0,60.0,100.0,80.0,71.0,91.0,91.0,90.0,89.0
333129,F,East Anglian Region,Lower Than A Level,10-20,0-35,2,240,N,Fail,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
333837,F,North Western Region,Lower Than A Level,80-90%,0-35,0,105,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0
334291,F,South West Region,Lower Than A Level,40-50%,0-35,1,90,N,Fail,100.0,0.0,80.0,0.0,0.0,75.0,66.0,0.0,71.0,0.0,0.0
334794,F,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0
335421,F,South West Region,A Level or Equivalent,40-50%,0-35,0,240,N,Fail,80.0,60.0,80.0,0.0,60.0,51.0,65.0,81.0,82.0,76.0,65.0
335600,F,Wales,Lower Than A Level,50-60%,0-35,3,150,N,Fail,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335910,F,South East Region,A Level or Equivalent,30-40%,0-35,0,90,N,Fail,100.0,80.0,100.0,80.0,0.0,65.0,69.0,63.0,73.0,0.0,0.0
336165,F,East Midlands Region,Lower Than A Level,20-30%,0-35,1,120,N,Fail,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0
338056,F,Scotland,Lower Than A Level,40-50%,0-35,1,120,N,Pass,100.0,80.0,100.0,60.0,100.0,67.0,67.0,68.0,71.0,65.0,67.0
338861,F,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,100.0,100.0,0.0,0.0,0.0,63.0,65.0,0.0,0.0,0.0,0.0
338912,F,South West Region,A Level or Equivalent,20-30%,0-35,0,90,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339379,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,100.0,100.0,100.0,100.0,100.0,85.0,93.0,70.0,99.0,95.0,95.0
339526,F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339946,F,Ireland,HE Qualification,0-10%,0-35,0,60,N,Withdrawn,100.0,100.0,100.0,0.0,0.0,86.0,78.0,0.0,72.0,0.0,0.0
340378,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340831,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn,100.0,100.0,100.0,0.0,0.0,75.0,70.0,79.0,0.0,0.0,0.0
341040,M,South Region,HE Qualification,60-70%,0-35,0,60,N,Withdrawn,100.0,100.0,0.0,0.0,0.0,83.0,48.0,53.0,0.0,0.0,0.0
341229,F,Wales,Lower Than A Level,40-50%,0-35,0,60,Y,Fail,0.0,0.0,0.0,0.0,0.0,70.0,71.0,0.0,0.0,0.0,0.0
341235,M,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341509,F,South Region,A Level or Equivalent,40-50%,0-35,0,180,Y,Pass,100.0,80.0,80.0,100.0,60.0,65.0,63.0,42.0,62.0,55.0,0.0
349040,F,North Region,HE Qualification,80-90%,35-55,0,60,N,Withdrawn,80.0,100.0,0.0,0.0,0.0,72.0,67.0,0.0,0.0,0.0,0.0
349424,F,London Region,A Level or Equivalent,70-80%,35-55,1,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350622,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,100.0,0.0,100.0,100.0,80.0,84.0,80.0,0.0,87.0,26.0,79.0
350795,M,East Midlands Region,Lower Than A Level,40-50%,35-55,1,60,N,Fail,0.0,80.0,0.0,100.0,100.0,78.0,73.0,85.0,84.0,82.0,82.0
351271,F,Scotland,HE Qualification,10-20,0-35,0,120,N,Pass,100.0,80.0,60.0,100.0,100.0,75.0,80.0,69.0,0.0,78.0,80.0
351290,F,East Midlands Region,Lower Than A Level,40-50%,0-35,2,60,N,Pass,100.0,100.0,80.0,80.0,80.0,68.0,64.0,66.0,71.0,68.0,65.0
351543,F,Wales,Lower Than A Level,30-40%,0-35,1,120,N,Fail,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0
352161,F,Ireland,Lower Than A Level,20-30%,0-35,1,195,N,Withdrawn,100.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
352364,F,South Region,A Level or Equivalent,?,35-55,0,60,N,Distinction,100.0,100.0,100.0,80.0,100.0,92.0,99.0,95.0,90.0,98.0,98.0
353093,F,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Pass,100.0,100.0,100.0,100.0,100.0,73.0,75.0,97.0,90.0,86.0,0.0
353352,F,Scotland,Lower Than A Level,0-10%,35-55,0,120,N,Fail,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0
353918,F,North Western Region,Lower Than A Level,0-10%,0-35,2,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354058,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,100.0,0.0,0.0,0.0,0.0,61.0,68.0,0.0,0.0,0.0,0.0
354815,F,East Midlands Region,Lower Than A Level,50-60%,35-55,2,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354895,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,100.0,80.0,0.0,0.0,0.0,83.0,53.0,65.0,0.0,0.0,0.0
355369,F,Yorkshire Region,A Level or Equivalent,80-90%,35-55,1,120,N,Withdrawn,80.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0
355998,F,Wales,A Level or Equivalent,40-50%,0-35,0,180,N,Fail,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0
357030,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,70.0,64.0,0.0,0.0,0.0,0.0
357038,F,South West Region,HE Qualification,10-20,0-35,2,180,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357928,F,Wales,A Level or Equivalent,10-20,0-35,0,90,N,Fail,80.0,100.0,0.0,0.0,0.0,59.0,34.0,47.0,0.0,0.0,0.0
359170,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,180,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360188,F,South West Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,100.0,80.0,80.0,100.0,100.0,93.0,86.0,90.0,84.0,85.0,90.0
360489,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,240,Y,Withdrawn,100.0,80.0,100.0,0.0,0.0,80.0,80.0,79.0,75.0,0.0,0.0
360877,M,South Region,HE Qualification,50-60%,0-35,1,120,N,Pass,100.0,100.0,80.0,100.0,60.0,82.0,84.0,84.0,80.0,85.0,0.0
361603,M,North Western Region,A Level or Equivalent,50-60%,0-35,1,60,N,Pass,100.0,100.0,100.0,100.0,100.0,80.0,83.0,72.0,85.0,88.0,90.0
362760,F,Wales,A Level or Equivalent,10-20,0-35,0,180,N,Fail,60.0,60.0,100.0,100.0,0.0,43.0,55.0,56.0,50.0,49.0,0.0
362877,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0
363401,M,East Anglian Region,Lower Than A Level,40-50%,35-55,1,120,N,Fail,100.0,0.0,100.0,100.0,80.0,39.0,53.0,20.0,43.0,28.0,0.0
363416,F,London Region,Lower Than A Level,30-40%,0-35,0,240,N,Pass,100.0,100.0,80.0,80.0,100.0,75.0,60.0,70.0,60.0,67.0,86.0
363660,M,South East Region,A Level or Equivalent,70-80%,35-55,1,180,N,Distinction,100.0,80.0,100.0,100.0,100.0,80.0,83.0,85.0,90.0,90.0,80.0
364323,F,Yorkshire Region,HE Qualification,70-80%,35-55,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365439,F,South East Region,HE Qualification,60-70%,0-35,0,120,N,Fail,100.0,0.0,0.0,0.0,0.0,78.0,69.0,0.0,0.0,0.0,0.0
365452,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,Y,Pass,100.0,100.0,100.0,100.0,100.0,69.0,68.0,71.0,0.0,65.0,67.0
365488,F,Wales,A Level or Equivalent,60-70%,0-35,1,60,N,Fail,100.0,0.0,0.0,0.0,0.0,79.0,63.0,0.0,0.0,0.0,0.0
365707,F,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,100.0,100.0,100.0,100.0,100.0,80.0,81.0,80.0,81.0,87.0,83.0
366821,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367304,F,London Region,A Level or Equivalent,10-20,0-35,2,60,N,Fail,0.0,0.0,0.0,0.0,0.0,60.0,59.0,52.0,33.0,40.0,0.0
367348,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,60.0,100.0,0.0,0.0,0.0,70.0,73.0,0.0,0.0,0.0,0.0
367609,M,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Pass,100.0,100.0,100.0,100.0,80.0,85.0,85.0,86.0,82.0,81.0,84.0
368439,F,London Region,Lower Than A Level,10-20,0-35,1,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369212,F,South West Region,A Level or Equivalent,50-60%,35-55,1,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370302,M,North Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail,80.0,100.0,100.0,80.0,0.0,40.0,78.0,40.0,0.0,0.0,0.0
370720,F,London Region,Lower Than A Level,0-10%,0-35,1,120,N,Fail,100.0,80.0,0.0,60.0,100.0,69.0,59.0,56.0,0.0,63.0,67.0
371679,F,South East Region,Lower Than A Level,70-80%,0-35,2,120,N,Pass,100.0,100.0,80.0,100.0,100.0,95.0,91.0,80.0,82.0,74.0,77.0
372624,F,West Midlands Region,Lower Than A Level,0-10%,0-35,1,300,Y,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374102,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,Y,Fail,80.0,80.0,0.0,0.0,40.0,77.0,70.0,62.0,83.0,0.0,0.0
374234,F,South Region,HE Qualification,80-90%,35-55,1,120,N,Pass,100.0,100.0,100.0,100.0,100.0,75.0,80.0,90.0,90.0,88.0,0.0
375312,F,Wales,Lower Than A Level,50-60%,35-55,1,180,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376617,M,West Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,100.0,0.0,60.0,0.0,0.0,68.0,75.0,76.0,83.0,75.0,0.0
377695,F,South West Region,A Level or Equivalent,40-50%,0-35,0,180,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377759,F,London Region,A Level or Equivalent,20-30%,35-55,1,120,Y,Pass,80.0,0.0,0.0,0.0,0.0,85.0,89.0,83.0,0.0,79.0,90.0
377846,M,East Anglian Region,Lower Than A Level,0-10%,35-55,0,150,N,Pass,100.0,100.0,100.0,100.0,100.0,55.0,57.0,63.0,39.0,60.0,63.0
377905,F,East Midlands Region,Lower Than A Level,30-40%,0-35,2,150,N,Fail,100.0,0.0,0.0,0.0,0.0,75.0,83.0,58.0,0.0,0.0,0.0
378462,F,South West Region,A Level or Equivalent,80-90%,35-55,0,120,N,Pass,100.0,100.0,60.0,80.0,100.0,90.0,87.0,71.0,73.0,0.0,75.0
378543,M,South East Region,HE Qualification,90-100%,0-35,0,120,N,Pass,100.0,100.0,100.0,100.0,80.0,83.0,79.0,60.0,77.0,75.0,75.0
378721,F,Wales,Lower Than A Level,10-20,35-55,0,120,N,Withdrawn,100.0,0.0,0.0,0.0,0.0,65.0,43.0,0.0,0.0,0.0,0.0
379402,F,Ireland,A Level or Equivalent,80-90%,0-35,1,105,N,Fail,100.0,100.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0
379405,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,120,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380151,F,London Region,A Level or Equivalent,10-20,0-35,0,60,Y,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381640,F,South East Region,HE Qualification,60-70%,0-35,0,135,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381722,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,150,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0
383828,F,East Anglian Region,HE Qualification,80-90%,0-35,1,180,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384678,M,London Region,HE Qualification,80-90%,0-35,0,60,N,Fail,100.0,80.0,100.0,0.0,80.0,48.0,63.0,0.0,0.0,0.0,0.0
384909,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,120,N,Withdrawn,100.0,80.0,0.0,0.0,0.0,60.0,62.0,58.0,0.0,0.0,0.0
385034,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,80.0,0.0,0.0,0.0,0.0,68.0,49.0,0.0,0.0,0.0,0.0
386348,M,East Midlands Region,Lower Than A Level,20-30%,35-55,1,120,Y,Pass,100.0,100.0,100.0,100.0,80.0,78.0,78.0,87.0,0.0,91.0,0.0
386957,F,Wales,Lower Than A Level,10-20,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387276,F,North Western Region,Lower Than A Level,50-60%,35-55,1,180,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387702,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,75.0,57.0,0.0,0.0,0.0,0.0
388014,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388205,F,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,0.0,80.0,80.0,0.0,0.0,62.0,40.0,49.0,0.0,0.0,0.0
388360,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,100.0,100.0,80.0,100.0,0.0,68.0,61.0,63.0,0.0,0.0,0.0
388410,F,Yorkshire Region,Lower Than A Level,10-20,35-55,0,60,N,Fail,80.0,100.0,0.0,0.0,0.0,74.0,70.0,70.0,0.0,0.0,0.0
388484,F,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Fail,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0
389369,M,Wales,A Level or Equivalent,10-20,0-35,0,120,N,Distinction,100.0,60.0,80.0,100.0,100.0,87.0,83.0,87.0,60.0,82.0,90.0
390220,F,South East Region,Lower Than A Level,60-70%,0-35,3,120,N,Pass,100.0,80.0,100.0,100.0,100.0,76.0,70.0,66.0,71.0,76.0,0.0
390442,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Distinction,80.0,80.0,100.0,100.0,100.0,83.0,76.0,86.0,88.0,83.0,85.0
390461,F,East Anglian Region,HE Qualification,70-80%,35-55,0,90,N,Fail,80.0,60.0,60.0,0.0,0.0,55.0,54.0,56.0,0.0,0.0,0.0
392213,F,East Anglian Region,Lower Than A Level,80-90%,0-35,1,120,N,Pass,80.0,100.0,100.0,100.0,80.0,65.0,70.0,70.0,14.0,68.0,72.0
392281,F,North Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,80.0,0.0,0.0,0.0,0.0,73.0,60.0,0.0,0.0,0.0,0.0
392428,F,South West Region,HE Qualification,20-30%,35-55,1,120,N,Pass,60.0,100.0,100.0,80.0,100.0,66.0,77.0,89.0,89.0,66.0,0.0
392614,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,2,120,N,Fail,100.0,0.0,0.0,0.0,0.0,73.0,66.0,0.0,0.0,0.0,0.0
393327,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,2,120,Y,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394956,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,1,195,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395107,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,180,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395229,F,South Region,Lower Than A Level,40-50%,0-35,1,330,Y,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397118,F,North Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,100.0,80.0,60.0,100.0,80.0,75.0,71.0,73.0,85.0,85.0,0.0
397763,F,West Midlands Region,Lower Than A Level,0-10%,0-35,1,60,Y,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398084,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,60.0,80.0,80.0,60.0,80.0,85.0,73.0,94.0,83.0,70.0,90.0
398949,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398965,F,London Region,A Level or Equivalent,20-30%,0-35,1,120,Y,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399108,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399792,M,Scotland,HE Qualification,30-40%,0-35,2,150,Y,Fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400049,F,London Region,A Level or Equivalent,40-50%,0-35,1,60,N,Fail,100.0,100.0,80.0,100.0,60.0,55.0,73.0,0.0,60.0,74.0,70.0
400469,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,1,60,N,Pass,100.0,80.0,80.0,80.0,60.0,85.0,65.0,74.0,86.0,82.0,54.0
400474,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,120,N,Pass,100.0,100.0,100.0,100.0,80.0,84.0,87.0,84.0,90.0,90.0,84.0
400718,F,South Region,HE Qualification,50-60%,35-55,1,150,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400894,F,Scotland,A Level or Equivalent,30-40%,0-35,1,120,N,Pass,100.0,80.0,0.0,0.0,80.0,85.0,62.0,83.0,14.0,76.0,0.0
401339,F,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,100.0,100.0,80.0,100.0,100.0,92.0,90.0,95.0,93.0,92.0,95.0
401349,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction,100.0,100.0,100.0,100.0,100.0,85.0,85.0,90.0,90.0,87.0,89.0
402660,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
